,MRSP,Drivetrain,Passenger Capacity,Passenger Doors,Transmission,"Fuel Tank Capacity, Approx (gal)",Engine Type,Brake Type,Brake ABS System,Spare Wheel Material,Front Wheel Material,Rear Wheel Material,Suspension Type - Front,Suspension Type - Rear,Child Safety Rear Door Locks,Daytime Running Lights,Traction Control,Rollover Protection Bars,Fog Lamps,Parking Aid,Tire Pressure Monitor,Back-Up Camera,Stability Control,Basic Miles/km,Basic Years,Corrosion Miles/km,Corrosion Years,Drivetrain Miles/km,Drivetrain Years,Roadside Assistance Miles/km,Roadside Assistance Years,City Mileage,Highway Mileage,Engine Fuel Type,Engine Displacement,Gears,torque,Horsepower,Year,Make,Main Make
5786,24929.0,1,6,4,1,26.0,29,0,0,5,5,5,55,103,1,1,0,0,0,0,0,0,0,3,1,0,6,2,2,3,2,15.0,20.0,44,4.8,4,290.0,275.0,2000,1458,0
5787,38894.0,2,5,4,1,30.0,29,0,0,5,1,1,55,1,1,1,0,0,1,0,0,0,0,3,1,0,6,2,2,3,2,12.0,16.0,44,5.7,4,330.0,255.0,2000,1458,0
5788,27845.0,2,5,4,1,26.0,29,0,0,1,1,1,55,103,1,1,0,0,1,0,0,0,0,3,1,0,6,2,2,3,2,14.0,17.0,44,5.3,4,325.0,285.0,2000,1458,0
5789,27845.0,2,6,4,1,26.0,29,0,0,1,1,1,55,103,1,1,0,0,0,0,0,0,0,3,1,0,6,2,2,3,2,14.0,17.0,44,5.3,4,325.0,285.0,2000,1458,0
5790,24120.0,1,5,2,1,30.0,29,0,0,5,5,5,40,1,0,1,0,0,0,0,0,0,0,3,1,3,9,0,4,3,2,14.0,18.0,44,5.7,4,330.0,255.0,1999,646,0
5791,29920.0,1,5,4,1,30.0,29,0,0,5,1,1,40,1,1,1,0,0,1,0,0,0,0,3,1,3,9,0,4,3,2,14.0,18.0,44,5.7,4,330.0,255.0,1999,646,0
5792,32520.0,2,5,4,1,30.0,29,0,0,5,3,3,55,1,1,1,0,0,1,0,0,0,0,3,1,3,9,0,4,3,2,12.0,16.0,44,5.7,4,330.0,255.0,1999,646,0
5793,32520.0,2,6,4,1,30.0,29,0,0,5,1,1,55,1,1,1,0,0,0,0,0,0,0,3,1,3,9,0,4,3,2,12.0,16.0,44,5.7,4,330.0,255.0,1999,646,0
5794,29920.0,1,6,4,1,30.0,29,0,0,5,1,1,40,1,1,1,0,0,0,0,0,0,0,3,1,3,9,0,4,3,2,14.0,18.0,44,5.7,4,330.0,255.0,1999,646,0
5795,26720.0,2,5,2,1,30.0,29,0,0,5,5,5,55,1,0,1,0,0,0,0,0,0,0,3,1,3,9,0,4,3,2,12.0,16.0,44,5.7,4,330.0,255.0,1999,646,0
5796,23585.0,1,5,2,1,30.0,29,0,0,5,5,5,40,1,0,1,0,0,0,0,0,0,0,3,1,3,9,9,8,3,2,14.0,18.0,44,5.7,4,325.0,250.0,1998,2965,0
5797,31985.0,2,6,4,1,30.0,29,0,0,5,1,1,55,1,1,1,0,0,0,0,0,0,0,3,1,3,9,9,8,3,2,13.0,16.0,44,5.7,4,325.0,250.0,1998,2965,0
5798,29385.0,1,6,4,1,30.0,29,0,0,5,1,1,40,1,1,1,0,0,0,0,0,0,0,3,1,3,9,9,8,3,2,14.0,18.0,44,5.7,4,325.0,250.0,1998,2965,0
5799,26185.0,2,5,2,1,30.0,29,0,0,5,5,5,55,1,0,1,0,0,0,0,0,0,0,3,1,3,9,9,8,3,2,13.0,16.0,44,5.7,4,325.0,250.0,1998,2965,0
5800,23507.0,1,5,2,1,30.0,29,0,0,5,5,5,40,1,0,1,0,0,0,0,0,0,0,3,1,3,9,9,8,8,6,15.0,19.0,44,5.7,4,325.0,250.0,1997,1890,0
5801,31485.0,2,6,4,1,30.0,29,0,0,5,1,1,55,1,1,1,0,0,0,0,0,0,0,3,1,3,9,9,8,8,6,13.0,17.0,44,5.7,4,325.0,250.0,1997,1890,0
5802,28885.0,1,6,4,1,30.0,29,0,0,5,1,1,40,1,1,1,0,0,0,0,0,0,0,3,1,3,9,9,8,8,6,15.0,19.0,44,5.7,4,325.0,250.0,1997,1890,0
5803,26157.0,2,5,2,1,30.0,29,0,0,5,5,5,55,1,0,1,0,0,0,0,0,0,0,3,1,3,9,9,8,8,6,13.0,17.0,44,5.7,4,325.0,250.0,1997,1890,0
5804,22886.0,1,5,2,1,30.0,30,0,0,5,5,5,40,1,0,1,0,0,0,0,0,0,0,9,5,3,9,9,8,8,6,14.0,17.0,45,5.7,4,325.0,250.0,1996,2631,0
5805,30464.0,2,6,4,1,30.0,30,0,0,5,1,1,55,1,0,1,0,0,0,0,0,0,0,9,5,3,9,9,8,8,6,13.0,17.0,45,5.7,4,325.0,250.0,1996,2631,0
5806,28264.0,1,6,4,1,30.0,30,0,0,5,1,1,40,1,0,1,0,0,0,0,0,0,0,9,5,3,9,9,8,8,6,14.0,17.0,45,5.7,4,325.0,250.0,1996,2631,0
5807,25136.0,2,5,2,1,30.0,30,0,0,5,5,5,55,1,0,1,0,0,0,0,0,0,0,9,5,3,9,9,8,8,6,13.0,17.0,45,5.7,4,325.0,250.0,1996,2631,0
5811,50800.0,1,8,4,1,31.0,42,0,0,5,1,1,42,100,1,1,1,0,0,1,1,1,1,3,1,0,6,4,4,6,4,15.0,22.0,20,5.3,6,383.0,355.0,2019,2105,0
5812,68500.0,2,7,4,1,31.0,42,0,0,5,1,1,42,100,1,1,1,0,1,1,1,1,1,3,1,0,6,4,4,6,4,14.0,21.0,20,5.3,6,383.0,355.0,2019,2105,0
5813,58800.0,2,8,4,1,31.0,42,0,0,5,1,1,42,100,1,1,1,0,0,1,1,1,1,3,1,0,6,4,4,6,4,14.0,21.0,20,5.3,6,383.0,355.0,2019,2105,0
5814,53800.0,2,8,4,1,31.0,42,0,0,5,1,1,42,100,1,1,1,0,0,1,1,1,1,3,1,0,6,4,4,6,4,14.0,21.0,20,5.3,6,383.0,355.0,2019,2105,0
5815,65500.0,1,7,4,1,31.0,42,0,0,5,1,1,42,100,1,1,1,0,1,1,1,1,1,3,1,0,6,4,4,6,4,15.0,22.0,20,5.3,6,383.0,355.0,2019,2105,0
5816,55800.0,1,8,4,1,31.0,42,0,0,5,1,1,42,100,1,1,1,0,0,1,1,1,1,3,1,0,6,4,4,6,4,15.0,22.0,20,5.3,6,383.0,355.0,2019,2105,0
5817,50200.0,1,8,4,1,31.0,42,0,0,5,1,1,42,100,1,1,1,0,0,1,1,1,1,3,1,0,6,4,4,6,4,16.0,23.0,20,5.3,6,383.0,355.0,2018,1796,0
5818,67900.0,2,7,4,1,31.0,42,0,0,5,1,1,42,100,1,1,1,0,1,1,1,1,1,3,1,0,6,4,4,6,4,15.0,22.0,20,5.3,6,383.0,355.0,2018,1796,0
5819,58300.0,2,8,4,1,31.0,42,0,0,5,1,1,42,100,1,1,1,0,0,1,1,1,1,3,1,0,6,4,4,6,4,15.0,22.0,20,5.3,6,383.0,355.0,2018,1796,0
5820,53200.0,2,8,4,1,31.0,42,0,0,5,1,1,42,100,1,1,1,0,0,1,1,1,1,3,1,0,6,4,4,6,4,15.0,22.0,20,5.3,6,383.0,355.0,2018,1796,0
5821,64900.0,1,7,4,1,31.0,42,0,0,5,1,1,42,100,1,1,1,0,1,1,1,1,1,3,1,0,6,4,4,6,4,16.0,23.0,20,5.3,6,383.0,355.0,2018,1796,0
5822,55300.0,1,8,4,1,31.0,42,0,0,5,1,1,42,100,1,1,1,0,0,1,1,1,1,3,1,0,6,4,4,6,4,16.0,23.0,20,5.3,6,383.0,355.0,2018,1796,0
5823,49700.0,1,8,4,1,31.0,42,0,0,5,1,1,42,100,0,1,1,0,0,1,1,1,1,3,1,0,6,4,4,6,4,16.0,23.0,20,5.3,6,383.0,355.0,2016,1532,0
5824,67440.0,2,7,4,1,31.0,42,0,0,5,1,1,42,100,0,1,1,0,1,1,1,1,1,3,1,0,6,4,4,6,4,15.0,22.0,20,5.3,6,383.0,355.0,2016,1532,0
5825,57730.0,2,8,4,1,31.0,42,0,0,5,1,1,42,100,0,1,1,0,0,1,1,1,1,3,1,0,6,4,4,6,4,15.0,22.0,20,5.3,6,383.0,355.0,2016,1532,0
5826,52700.0,2,8,4,1,31.0,42,0,0,5,1,1,42,100,0,1,1,0,0,1,1,1,1,3,1,0,6,4,4,6,4,15.0,22.0,20,5.3,6,383.0,355.0,2016,1532,0
5827,64440.0,1,7,4,1,31.0,42,0,0,5,1,1,42,100,0,1,1,0,1,1,1,1,1,3,1,0,6,4,4,6,4,16.0,23.0,20,5.3,6,383.0,355.0,2016,1532,0
5828,54730.0,1,8,4,1,31.0,42,0,0,5,1,1,42,100,0,1,1,0,0,1,1,1,1,3,1,0,6,4,4,6,4,16.0,23.0,20,5.3,6,383.0,355.0,2016,1532,0
5829,49000.0,1,8,4,1,31.0,42,0,0,5,1,1,42,100,0,1,1,0,0,1,1,1,1,3,1,0,6,0,4,0,4,16.0,23.0,20,5.3,6,383.0,355.0,2015,1297,0
5830,66785.0,2,7,4,1,31.0,42,0,0,5,1,1,42,100,0,1,1,0,1,1,1,1,1,3,1,0,6,0,4,0,4,15.0,22.0,20,5.3,6,383.0,355.0,2015,1297,0
5831,57205.0,2,8,4,1,31.0,42,0,0,5,1,1,42,100,0,1,1,0,0,1,1,1,1,3,1,0,6,0,4,0,4,15.0,22.0,20,5.3,6,383.0,355.0,2015,1297,0
5832,52000.0,2,8,4,1,31.0,42,0,0,5,1,1,42,100,0,1,1,0,0,1,1,1,1,3,1,0,6,0,4,0,4,15.0,22.0,20,5.3,6,383.0,355.0,2015,1297,0
5833,63785.0,1,7,4,1,31.0,42,0,0,5,1,1,42,100,0,1,1,0,1,1,1,1,1,3,1,0,6,0,4,0,4,16.0,23.0,20,5.3,6,383.0,355.0,2015,1297,0
5834,54205.0,1,8,4,1,31.0,42,0,0,5,1,1,42,100,0,1,1,0,0,1,1,1,1,3,1,0,6,0,4,0,4,16.0,23.0,20,5.3,6,383.0,355.0,2015,1297,0
5835,46300.0,1,9,4,1,31.0,42,0,0,5,1,1,16,100,0,1,1,0,0,1,1,1,1,3,1,0,6,0,4,0,4,15.0,21.0,20,5.3,6,335.0,320.0,2014,1093,0
5836,61400.0,2,7,4,1,31.0,42,0,0,5,1,1,16,100,0,1,1,0,1,1,1,1,1,3,1,0,6,0,4,0,4,15.0,21.0,20,5.3,6,335.0,320.0,2014,1093,0
5837,52560.0,2,8,4,1,31.0,42,0,0,5,1,1,16,100,0,1,1,0,1,1,1,1,1,3,1,0,6,0,4,0,4,15.0,21.0,20,5.3,6,335.0,320.0,2014,1093,0
5838,49300.0,2,9,4,1,31.0,42,0,0,5,1,1,16,100,0,1,1,0,0,1,1,1,1,3,1,0,6,0,4,0,4,15.0,21.0,20,5.3,6,335.0,320.0,2014,1093,0
5839,58400.0,1,7,4,1,31.0,42,0,0,5,1,1,16,100,0,1,1,0,1,1,1,1,1,3,1,0,6,0,4,0,4,15.0,21.0,20,5.3,6,335.0,320.0,2014,1093,0
5840,49715.0,1,8,4,1,31.0,42,0,0,5,1,1,16,100,0,1,1,0,1,1,1,1,1,3,1,0,6,0,4,0,4,15.0,21.0,20,5.3,6,335.0,320.0,2014,1093,0
5841,43870.0,1,9,4,1,31.0,42,0,0,5,1,1,16,100,0,1,1,0,0,0,1,0,1,3,1,0,6,0,4,0,4,15.0,21.0,20,5.3,6,335.0,320.0,2013,899,0
5842,52065.0,2,8,4,1,39.0,29,0,0,5,1,1,103,86,0,1,1,0,1,1,1,0,1,3,1,0,6,0,4,0,4,10.0,15.0,44,6.0,6,382.0,352.0,2013,899,0
5843,48320.0,2,9,4,1,39.0,29,0,0,5,1,1,103,86,0,1,1,0,0,0,1,0,1,3,1,0,6,0,4,0,4,10.0,15.0,44,6.0,6,382.0,352.0,2013,899,0
5844,59765.0,2,7,4,1,31.0,42,0,0,5,1,1,16,100,0,1,1,0,1,1,1,1,1,3,1,0,6,0,4,0,4,15.0,21.0,20,5.3,6,335.0,320.0,2013,899,0
5845,50475.0,2,8,4,1,31.0,42,0,0,5,1,1,16,100,0,1,1,0,1,1,1,0,1,3,1,0,6,0,4,0,4,15.0,21.0,20,5.3,6,335.0,320.0,2013,899,0
5846,46715.0,2,9,4,1,31.0,42,0,0,5,1,1,16,100,0,1,1,0,0,0,1,0,1,3,1,0,6,0,4,0,4,15.0,21.0,20,5.3,6,335.0,320.0,2013,899,0
5847,49220.0,1,8,4,1,39.0,29,0,0,5,1,1,103,86,0,1,1,0,1,1,1,0,1,3,1,0,6,0,4,0,4,10.0,16.0,44,6.0,6,382.0,352.0,2013,899,0
5848,45480.0,1,9,4,1,39.0,29,0,0,5,1,1,103,86,0,1,1,0,0,0,1,0,1,3,1,0,6,0,4,0,4,10.0,16.0,44,6.0,6,382.0,352.0,2013,899,0
5849,56765.0,1,7,4,1,31.0,42,0,0,5,1,1,16,100,0,1,1,0,1,1,1,1,1,3,1,0,6,0,4,0,4,15.0,21.0,20,5.3,6,335.0,320.0,2013,899,0
5850,47630.0,1,8,4,1,31.0,42,0,0,5,1,1,16,100,0,1,1,0,1,1,1,0,1,3,1,0,6,0,4,0,4,15.0,21.0,20,5.3,6,335.0,320.0,2013,899,0
5851,42220.0,1,9,4,1,31.0,42,0,0,5,1,1,16,100,0,1,1,0,0,0,1,0,1,3,1,0,6,0,4,0,4,15.0,21.0,20,5.3,6,335.0,320.0,2012,712,0
5852,50415.0,2,8,4,1,39.0,29,0,0,5,1,1,103,86,0,1,1,0,1,1,1,0,1,3,1,0,6,0,4,0,4,10.0,15.0,44,6.0,6,382.0,352.0,2012,712,0
5853,46670.0,2,9,4,1,39.0,29,0,0,5,1,1,103,86,0,1,1,0,0,0,1,0,1,3,1,0,6,0,4,0,4,10.0,15.0,44,6.0,6,382.0,352.0,2012,712,0
5854,58115.0,2,7,4,1,31.0,42,0,0,5,1,1,16,100,0,1,1,0,1,1,1,1,1,3,1,0,6,0,4,0,4,15.0,21.0,20,5.3,6,335.0,320.0,2012,712,0
5855,48825.0,2,8,4,1,31.0,42,0,0,5,1,1,16,100,0,1,1,0,1,1,1,0,1,3,1,0,6,0,4,0,4,15.0,21.0,20,5.3,6,335.0,320.0,2012,712,0
5856,45065.0,2,9,4,1,31.0,42,0,0,5,1,1,16,100,0,1,1,0,0,0,1,0,1,3,1,0,6,0,4,0,4,15.0,21.0,20,5.3,6,335.0,320.0,2012,712,0
5857,47570.0,1,8,4,1,39.0,29,0,0,5,1,1,103,86,0,1,1,0,1,1,1,0,1,3,1,0,6,0,4,0,4,10.0,16.0,44,6.0,6,382.0,352.0,2012,712,0
5858,43830.0,1,9,4,1,39.0,29,0,0,5,1,1,103,86,0,1,1,0,0,0,1,0,1,3,1,0,6,0,4,0,4,10.0,16.0,44,6.0,6,382.0,352.0,2012,712,0
5859,55115.0,1,7,4,1,31.0,42,0,0,5,1,1,16,100,0,1,1,0,1,1,1,1,1,3,1,0,6,0,4,0,4,15.0,21.0,20,5.3,6,335.0,320.0,2012,712,0
5860,45980.0,1,8,4,1,31.0,42,0,0,5,1,1,16,100,0,1,1,0,1,1,1,0,1,3,1,0,6,0,4,0,4,15.0,21.0,20,5.3,6,335.0,320.0,2012,712,0
5861,41335.0,1,9,4,1,31.5,42,0,0,5,1,1,16,32,0,1,1,0,0,0,1,0,1,3,1,0,6,0,4,0,4,15.0,21.0,20,5.3,6,335.0,320.0,2011,533,0
5862,49280.0,2,8,4,1,39.0,29,0,0,5,1,1,103,86,0,1,1,0,1,1,1,0,1,3,1,0,6,0,4,0,4,10.0,15.0,44,6.0,6,382.0,352.0,2011,533,0
5863,45785.0,2,9,4,1,39.0,29,0,0,5,1,1,103,86,0,1,1,0,0,0,1,0,1,3,1,0,6,0,4,0,4,10.0,15.0,44,6.0,6,382.0,352.0,2011,533,0
5864,56580.0,2,7,4,1,31.5,42,0,0,5,1,1,16,32,0,1,1,0,1,1,1,1,1,3,1,0,6,0,4,0,4,15.0,21.0,20,5.3,6,335.0,320.0,2011,533,0
5865,47690.0,2,8,4,1,31.5,42,0,0,5,1,1,16,32,0,1,1,0,1,1,1,0,1,3,1,0,6,0,4,0,4,15.0,21.0,20,5.3,6,335.0,320.0,2011,533,0
5866,44180.0,2,9,4,1,31.5,42,0,0,5,1,1,16,32,0,1,1,0,0,0,1,0,1,3,1,0,6,0,4,0,4,15.0,21.0,20,5.3,6,335.0,320.0,2011,533,0
5867,46435.0,1,8,4,1,39.0,29,0,0,5,1,1,103,86,0,1,1,0,1,1,1,0,1,3,1,0,6,0,4,0,4,10.0,16.0,44,6.0,6,382.0,352.0,2011,533,0
5868,42945.0,1,9,4,1,39.0,29,0,0,5,1,1,103,86,0,1,1,0,0,0,1,0,1,3,1,0,6,0,4,0,4,10.0,16.0,44,6.0,6,382.0,352.0,2011,533,0
5869,53580.0,1,7,4,1,31.5,42,0,0,5,1,1,16,32,0,1,1,0,1,1,1,1,1,3,1,0,6,0,4,0,4,15.0,21.0,20,5.3,6,335.0,320.0,2011,533,0
5870,44845.0,1,8,4,1,31.5,42,0,0,5,1,1,16,32,0,1,1,0,1,1,1,0,1,3,1,0,6,0,4,0,4,15.0,21.0,20,5.3,6,335.0,320.0,2011,533,0
5871,40635.0,1,9,4,1,31.0,42,0,0,5,1,1,16,32,0,1,1,0,0,0,1,0,1,3,1,0,6,0,4,0,4,15.0,21.0,20,5.3,6,335.0,320.0,2010,366,0
5872,48580.0,2,8,4,1,39.0,42,0,0,5,1,1,103,86,0,1,1,0,1,1,1,0,1,3,1,0,6,0,4,0,4,9.0,14.0,20,6.0,6,382.0,352.0,2010,366,0
5873,45085.0,2,9,4,1,39.0,42,0,0,5,1,1,103,86,0,1,1,0,0,0,1,0,1,3,1,0,6,0,4,0,4,9.0,14.0,20,6.0,6,382.0,352.0,2010,366,0
5874,55625.0,2,7,4,1,31.0,42,0,0,5,1,1,16,32,0,1,1,0,1,1,1,1,1,3,1,0,6,0,4,0,4,15.0,21.0,20,5.3,6,335.0,320.0,2010,366,0
5875,46990.0,2,8,4,1,31.0,42,0,0,5,1,1,16,32,0,1,1,0,1,1,1,0,1,3,1,0,6,0,4,0,4,15.0,21.0,20,5.3,6,335.0,320.0,2010,366,0
5876,43480.0,2,9,4,1,31.0,42,0,0,5,1,1,16,32,0,1,1,0,0,0,1,0,1,3,1,0,6,0,4,0,4,15.0,21.0,20,5.3,6,335.0,320.0,2010,366,0
5877,45735.0,1,8,4,1,39.0,42,0,0,5,1,1,103,86,0,1,1,0,1,1,1,0,1,3,1,0,6,0,4,0,4,9.0,16.0,20,6.0,6,382.0,352.0,2010,366,0
5878,42245.0,1,9,4,1,39.0,42,0,0,5,1,1,103,86,0,1,1,0,0,0,1,0,1,3,1,0,6,0,4,0,4,9.0,16.0,20,6.0,6,382.0,352.0,2010,366,0
5879,52880.0,1,7,4,1,31.0,42,0,0,5,1,1,16,32,0,1,1,0,1,1,1,1,1,3,1,0,6,0,4,0,4,15.0,21.0,20,5.3,6,335.0,320.0,2010,366,0
5880,44145.0,1,8,4,1,31.0,42,0,0,5,1,1,16,32,0,1,1,0,1,1,1,0,1,3,1,0,6,0,4,0,4,15.0,21.0,20,5.3,6,335.0,320.0,2010,366,0
5881,40370.0,1,9,4,1,31.0,29,0,0,5,1,1,16,32,0,1,1,0,0,0,1,0,1,3,1,0,6,0,4,0,4,14.0,20.0,44,5.3,6,335.0,310.0,2009,205,0
5892,50615.0,1,7,4,1,31.0,29,0,0,5,1,1,16,32,0,1,1,0,1,1,1,0,1,3,1,0,6,0,4,0,4,14.0,20.0,44,5.3,6,335.0,310.0,2009,205,0
5893,43905.0,1,8,4,1,31.0,29,0,0,5,1,1,16,32,0,1,1,0,1,1,1,0,1,3,1,0,6,0,4,0,4,14.0,20.0,44,5.3,6,335.0,310.0,2009,205,0
5894,41380.0,1,8,4,1,31.0,29,0,0,5,1,1,16,32,0,1,1,0,1,0,1,0,1,3,1,0,6,0,4,0,4,14.0,20.0,44,5.3,6,335.0,310.0,2009,205,0
5895,38085.0,1,8,4,1,31.0,29,0,0,5,1,1,16,32,0,1,1,0,0,0,1,0,1,3,1,0,6,0,4,0,4,14.0,20.0,44,5.3,4,340.0,320.0,2008,52,0
5900,41870.0,2,7,4,1,31.0,42,0,0,5,1,1,16,32,0,1,1,0,1,1,1,0,1,3,1,0,6,0,4,0,4,14.0,19.0,20,5.3,4,335.0,310.0,2008,52,0
5901,41870.0,2,7,4,1,31.0,42,0,0,5,1,1,16,32,0,1,1,0,1,1,1,0,1,3,1,0,6,0,4,0,4,14.0,19.0,20,5.3,4,335.0,310.0,2008,52,0
5902,41870.0,2,7,4,1,31.0,42,0,0,5,1,1,16,32,0,1,1,0,1,1,1,0,1,3,1,0,6,0,4,0,4,14.0,19.0,20,5.3,4,335.0,310.0,2008,52,0
5903,41870.0,2,7,4,1,31.0,42,0,0,5,1,1,16,32,0,1,1,0,1,0,1,0,1,3,1,0,6,0,4,0,4,14.0,19.0,20,5.3,4,335.0,310.0,2008,52,0
5904,40930.0,2,8,4,1,31.0,42,0,0,5,1,1,16,32,0,1,1,0,0,0,1,0,1,3,1,0,6,0,4,0,4,14.0,19.0,20,5.3,4,335.0,310.0,2008,52,0
5909,39025.0,1,7,4,1,31.0,29,0,0,5,1,1,16,32,0,1,1,0,1,1,1,0,1,3,1,0,6,0,4,0,4,14.0,20.0,44,5.3,4,340.0,320.0,2008,52,0
5910,39025.0,1,7,4,1,31.0,29,0,0,5,1,1,16,32,0,1,1,0,1,1,1,0,1,3,1,0,6,0,4,0,4,14.0,20.0,44,5.3,4,340.0,320.0,2008,52,0
5911,39025.0,1,7,4,1,31.0,29,0,0,5,1,1,16,32,0,1,1,0,1,1,1,0,1,3,1,0,6,0,4,0,4,14.0,20.0,44,5.3,4,340.0,320.0,2008,52,0
5912,39025.0,1,7,4,1,31.0,29,0,0,5,1,1,16,32,0,1,1,0,1,0,1,0,1,3,1,0,6,0,4,0,4,14.0,20.0,44,5.3,4,340.0,320.0,2008,52,0
5913,37000.0,1,8,4,1,31.0,29,0,0,5,1,1,16,32,0,1,1,0,0,0,1,0,1,3,1,0,6,0,4,0,4,15.0,21.0,44,5.3,4,340.0,320.0,2007,2985,0
5916,40575.0,2,7,4,1,31.0,42,0,0,5,1,1,16,32,0,1,1,0,1,1,1,0,1,3,1,0,6,0,4,0,4,15.0,20.0,20,5.3,4,335.0,310.0,2007,2985,0
5917,40575.0,2,7,4,1,31.0,42,0,0,5,1,1,16,32,0,1,1,0,1,0,1,0,1,3,1,0,6,0,4,0,4,15.0,20.0,20,5.3,4,335.0,310.0,2007,2985,0
5918,39800.0,2,8,4,1,31.0,42,0,0,5,1,1,16,32,0,1,1,0,0,0,1,0,1,3,1,0,6,0,4,0,4,15.0,20.0,20,5.3,4,335.0,310.0,2007,2985,0
5921,37775.0,1,7,4,1,31.0,29,0,0,5,1,1,16,32,0,1,1,0,1,1,1,0,1,3,1,0,6,0,4,0,4,15.0,21.0,44,5.3,4,340.0,320.0,2007,2985,0
5922,37775.0,1,7,4,1,31.0,29,0,0,5,1,1,16,32,0,1,1,0,1,0,1,0,1,3,1,0,6,0,4,0,4,15.0,21.0,44,5.3,4,340.0,320.0,2007,2985,0
5923,38665.0,1,9,4,1,31.0,42,0,0,5,1,1,103,103,0,1,1,0,1,0,1,0,1,3,1,0,6,2,2,3,2,14.0,19.0,20,5.3,4,335.0,295.0,2006,2856,0
5928,41465.0,2,8,4,1,31.0,42,0,0,5,1,1,103,103,0,1,1,0,1,0,1,0,1,3,1,0,6,2,2,3,2,14.0,18.0,20,5.3,4,335.0,295.0,2006,2856,0
5929,41465.0,2,8,4,1,31.0,29,0,0,5,1,1,103,103,0,1,1,0,1,0,1,0,1,3,1,0,6,2,2,3,2,13.0,17.0,44,6.0,4,375.0,335.0,2006,2856,0
5930,41465.0,2,8,4,1,31.0,42,0,0,5,1,1,103,103,0,1,1,0,1,0,1,0,1,3,1,0,6,2,2,3,2,14.0,18.0,20,5.3,4,335.0,295.0,2006,2856,0
5931,39665.0,2,6,4,1,32.5,42,0,0,5,5,5,103,103,0,1,1,0,0,0,1,0,1,3,1,0,6,2,2,3,2,14.0,18.0,20,5.3,4,335.0,295.0,2006,2856,0
5932,41465.0,2,9,4,1,31.0,42,0,0,5,1,1,103,103,0,1,1,0,1,0,1,0,1,3,1,0,6,2,2,3,2,14.0,18.0,20,5.3,4,335.0,295.0,2006,2856,0
5933,38665.0,1,8,4,1,31.0,42,0,0,5,1,1,103,103,0,1,1,0,1,0,1,0,1,3,1,0,6,2,2,3,2,14.0,19.0,20,5.3,4,335.0,295.0,2006,2856,0
5934,38665.0,1,8,4,1,31.0,42,0,0,5,1,1,103,103,0,1,1,0,1,0,1,0,1,3,1,0,6,2,2,3,2,14.0,19.0,20,5.3,4,335.0,295.0,2006,2856,0
5935,36865.0,1,6,4,1,32.5,42,0,0,5,5,5,103,103,0,1,1,0,0,0,1,0,1,3,1,0,6,2,2,3,2,14.0,19.0,20,5.3,4,335.0,295.0,2006,2856,0
5936,41565.0,2,9,4,1,31.0,29,0,0,5,1,1,103,103,0,1,1,0,1,0,1,0,1,3,1,0,6,2,2,3,2,14.0,18.0,44,5.3,4,335.0,295.0,2005,2726,0
5941,38765.0,1,8,4,1,31.0,29,0,0,5,1,1,103,103,0,1,1,0,1,0,1,0,1,3,1,0,6,2,2,3,2,15.0,19.0,44,5.3,4,335.0,295.0,2005,2726,0
5942,38765.0,1,8,4,1,31.0,29,0,0,5,1,1,103,103,0,1,1,0,1,0,1,0,1,3,1,0,6,2,2,3,2,15.0,19.0,44,5.3,4,335.0,295.0,2005,2726,0
5943,38765.0,1,9,4,1,31.0,29,0,0,5,1,1,103,103,0,1,1,0,1,0,1,0,1,3,1,0,6,2,2,3,2,15.0,19.0,44,5.3,4,335.0,295.0,2005,2726,0
5944,41565.0,2,8,4,1,31.0,29,0,0,5,1,1,103,103,0,1,1,0,1,0,1,0,1,3,1,0,6,2,2,3,2,14.0,18.0,44,5.3,4,335.0,295.0,2005,2726,0
5945,41565.0,2,8,4,1,31.0,29,0,0,5,1,1,103,103,0,1,1,0,1,0,1,0,1,3,1,0,6,2,2,3,2,14.0,18.0,44,5.3,4,335.0,295.0,2005,2726,0
5946,40400.0,2,9,4,1,31.0,29,0,0,5,1,1,103,103,0,1,0,0,1,0,1,0,0,3,1,0,6,2,2,3,2,14.0,18.0,44,5.3,4,330.0,295.0,2004,2605,0
5951,37600.0,1,8,4,1,31.0,29,0,0,5,1,1,103,103,0,1,0,0,1,0,1,0,0,3,1,0,6,2,2,3,2,14.0,18.0,44,5.3,4,330.0,295.0,2004,2605,0
5952,37600.0,1,9,4,1,31.0,29,0,0,5,1,1,103,103,0,1,0,0,1,0,1,0,0,3,1,0,6,2,2,3,2,14.0,18.0,44,5.3,4,330.0,295.0,2004,2605,0
5953,40400.0,2,8,4,1,31.0,29,0,0,5,1,1,103,103,0,1,0,0,1,0,1,0,0,3,1,0,6,2,2,3,2,14.0,18.0,44,5.3,4,330.0,295.0,2004,2605,0
5954,40400.0,2,8,4,1,31.0,29,0,0,5,1,1,103,103,0,1,0,0,1,0,1,0,0,3,1,0,6,2,2,3,2,14.0,18.0,44,5.3,4,330.0,295.0,2004,2605,0
5955,39850.0,2,9,4,1,31.0,29,0,0,5,1,1,103,103,0,1,0,0,1,0,0,0,0,3,1,0,6,2,2,3,2,14.0,18.0,44,5.3,4,325.0,285.0,2003,2493,0
5960,37050.0,1,8,4,1,31.0,29,0,0,5,1,1,103,103,0,1,0,0,1,0,0,0,0,3,1,0,6,2,2,3,2,14.0,18.0,44,5.3,4,325.0,285.0,2003,2493,0
